"id","a2.pos","z","t","r.z","z.o","a1","a2","u","v","d1","d2","x1","x2"
1749,1,1,0,0,2,0,1.83259625585204,0,1.83259625585204,2,1,1,1
1750,2,0,29.3106954692203,1,0,2.22999102889166,3.31878404308651,3.31878404308651,Inf,0,0,1,1
1751,3,0,510.509279970239,1,0,2.50387854821647,4.29284567171803,4.29284567171803,Inf,0,0,1,0
1752,1,0,30.8315089193728,1,0,0,0.889738154243287,0.889738154243287,Inf,0,0,1,1
1753,2,0,403.035964235726,1,0,1.31461474759074,3.17992513399679,3.17992513399679,Inf,0,0,1,0
1754,2,0,52.1588827017433,1,0,1.45999620778336,2.21977941834811,2.21977941834811,Inf,0,0,1,1
1755,2,0,63.5691972134543,1,0,2.71741294998604,4.28261153194648,4.28261153194648,Inf,0,0,0,1
1756,1,0,39.3855604270497,0,2,0,0.779140343108088,0.779140343108088,Inf,0,0,1,0
1757,0,0,122.556190358364,1,0,0,0,0,Inf,0,0,0,0
1758,2,0,22.9320450116665,1,0,1.14128247887224,4.20942755145149,4.20942755145149,Inf,0,0,1,0
1759,2,0,89.0949515252401,1,0,1.07959251809249,2.15855373132017,2.15855373132017,Inf,0,0,1,1
1760,2,0,20.9391722675109,1,0,1.7034041567507,3.51714886384578,3.51714886384578,Inf,0,0,0,1
1761,3,0,3.07161974012419,1,0,2.39893928830464,4.33903859212273,2.39893928830464,4.33903859212273,0,1,1,1
1762,1,0,37.0602606989405,1,0,0,2.95291815729729,2.95291815729729,Inf,0,0,1,1
1763,3,0,34.5533838359676,1,0,1.93254989335826,3.28912761141915,3.28912761141915,Inf,0,0,0,0
1764,0,0,3.38925620801659,1,0,0,0,0,Inf,0,0,1,1
1765,3,0,23.339400677192,1,0,2.24036793480648,4.18666844552242,4.18666844552242,Inf,0,0,1,1
1766,1,0,53.8758968015058,1,0,0,1.53092670346742,1.53092670346742,Inf,0,0,1,1
1767,1,0,14.2243548805048,1,0,0,0.836208691191956,0.836208691191956,Inf,0,0,1,1
1768,2,0,58.25799157091,1,0,1.52110864999995,2.44433855716105,2.44433855716105,Inf,0,0,0,1
1769,2,0,17.9286805931929,1,0,1.62772822082993,2.22342492897883,2.22342492897883,Inf,0,0,0,0
1770,2,0,1.94407777906188,1,0,0.666487317807613,3.92015109249605,0.666487317807613,3.92015109249605,0,1,1,1
1771,1,0,24.3710453138027,0,2,0,0.932308887219243,0.932308887219243,Inf,0,0,0,0
1772,2,0,52.8218315093992,1,0,1.26188030566993,3.2369770440567,3.2369770440567,Inf,0,0,1,0
1773,1,0,1.32560632764009,1,0,0,2.50230254577981,0,2.50230254577981,0,1,1,1
1774,3,0,50.9923179883958,1,0,2.90291863608808,3.96853665013316,3.96853665013316,Inf,0,0,1,0
1775,0,0,81.817413184269,1,0,0,0,0,Inf,0,0,0,0
1776,3,0,133.838932145685,1,0,2.42383920214879,5.28005366876058,5.28005366876058,Inf,0,0,1,0
1777,1,0,68.9303638529087,1,0,0,4.40311441320035,4.40311441320035,Inf,0,0,1,1
1778,3,0,30.3055005998027,1,0,2.08546712719238,2.81023784878659,2.81023784878659,Inf,0,0,1,0
1779,1,0,154.401465076888,0,2,0,1.3065185577511,1.3065185577511,Inf,0,0,0,0
1780,2,0,112.711503163061,1,0,0.289651407437181,3.44973631449178,3.44973631449178,Inf,0,0,1,1
1781,1,0,191.093267007993,1,0,0,2.08106707739378,2.08106707739378,Inf,0,0,1,0
1782,1,0,21.6151756174795,1,0,0,3.28198874435956,3.28198874435956,Inf,0,0,1,1
1783,2,0,6.57434697599935,1,0,1.78378220280963,2.61858117962596,2.61858117962596,Inf,0,0,1,1
1784,0,0,43.7001517711335,1,0,0,0,0,Inf,0,0,1,0
1785,1,0,52.3401653875589,1,0,0,1.18372696738929,1.18372696738929,Inf,0,0,0,0
1786,0,0,331.869664609616,1,0,0,0,0,Inf,0,0,1,0
1787,0,1,0,1,1,0,0,0,Inf,1,1,1,1
1788,3,0,11.9083001191213,1,0,2.44463063849988,4.18849380926219,4.18849380926219,Inf,0,0,1,1
1789,4,0,372.756905666121,0,2,4.68816414343422,5.72943842476177,5.72943842476177,Inf,0,0,0,0
1790,0,0,28.966052404452,1,0,0,0,0,Inf,0,0,0,0
1791,1,0,204.459218577044,1,0,0,0.710134699472069,0.710134699472069,Inf,0,0,1,0
1792,2,0,379.009315104931,1,0,0.661687322441104,2.44271222350368,2.44271222350368,Inf,0,0,0,0
1793,0,0,62.8808564876055,1,0,0,0,0,Inf,0,0,1,1
1794,4,0,15.5603053661754,1,0,4.64048446119773,5.66370835110642,5.66370835110642,Inf,0,0,0,1
1795,1,0,88.8549887745167,0,2,0,1.29232897667677,1.29232897667677,Inf,0,0,0,0
1796,3,0,132.71401552053,1,0,2.46166574888594,4.38343697392659,4.38343697392659,Inf,0,0,1,1
1797,1,0,108.156984956887,1,0,0,1.78639391475652,1.78639391475652,Inf,0,0,1,0
1798,1,0,101.52539424541,1,0,0,1.29628860655883,1.29628860655883,Inf,0,0,1,0
1799,1,0,32.1843747502408,1,0,0,1.42534665968314,1.42534665968314,Inf,0,0,1,1
1800,2,0,4.95237134881973,1,0,1.83706468792596,4.84379325805762,4.84379325805762,Inf,0,0,1,0
1801,3,0,65.6845708747219,0,2,3.50547844399711,5.56154678140847,5.56154678140847,Inf,0,0,1,1
1802,3,0,10.5881818920387,1,0,3.1956938904867,4.09990077758445,4.09990077758445,Inf,0,0,1,1
1803,0,0,1.45595643765571,1,0,0,0,0,Inf,0,0,1,1
1804,1,0,18.3100479808879,1,0,0,1.88768393521688,1.88768393521688,Inf,0,0,1,1
1805,1,0,0.447218660589809,0,2,0,1.39512362212311,0,1.39512362212311,2,1,0,0
1806,0,1,0,1,1,0,0,0,Inf,1,1,1,1
1807,1,0,30.1848914981461,1,0,0,2.88121757094347,2.88121757094347,Inf,0,0,1,1
1808,4,0,37.5573266972706,1,0,3.9193967915541,4.86673428951082,4.86673428951082,Inf,0,0,0,1
1809,3,0,228.863491887423,1,0,2.52621493809393,3.25293296426485,3.25293296426485,Inf,0,0,0,0
1810,0,0,35.5175735245177,1,0,0,0,0,Inf,0,0,1,1
1811,1,0,63.9914937845865,1,0,0,1.51461119048492,1.51461119048492,Inf,0,0,1,1
1812,2,0,53.3981707340784,1,0,2.7360297949334,3.86099145700368,3.86099145700368,Inf,0,0,1,0
1813,2,0,11.5094965248369,0,2,1.56683221771346,4.37832438059391,4.37832438059391,Inf,0,0,0,0
1814,3,0,61.4591802304962,1,0,2.34581446492854,3.80756442014027,3.80756442014027,Inf,0,0,1,1
1815,2,0,144.877199433057,1,0,0.850400703194126,1.98660065474356,1.98660065474356,Inf,0,0,1,0
1816,2,0,3.9452236844492,1,0,3.25579672315239,4.16113920598976,3.25579672315239,4.16113920598976,0,1,1,1
1817,2,0,20.4489130098625,1,0,3.25751744126485,4.56276120258471,4.56276120258471,Inf,0,0,0,1
1818,3,0,54.9741475819683,0,2,2.627202520969,3.83007217016221,3.83007217016221,Inf,0,0,0,0
1819,2,0,69.7309260616569,1,0,1.21337372368261,3.18209352796782,3.18209352796782,Inf,0,0,1,0
1820,3,0,527.073063077195,1,0,4.44289336254232,5.56611401323065,5.56611401323065,Inf,0,0,0,0
1821,2,0,130.599378600145,1,0,1.57665145744728,2.7910896808095,2.7910896808095,Inf,0,0,1,0
1822,1,0,5.17892957456153,1,0,0,0.971329597276307,0.971329597276307,Inf,0,0,0,1
1823,0,1,0,1,1,0,0,0,Inf,1,1,1,1
1824,2,0,5.89507515977121,1,0,2.04736351524112,3.04667719304101,3.04667719304101,Inf,0,0,1,1
1825,0,1,0,1,1,0,0,0,Inf,1,1,1,1
1826,2,0,13.2259485223665,1,0,1.48974653792115,1.9636247874692,1.9636247874692,Inf,0,0,1,1
1827,1,0,1.27714977259575,1,0,0,1.67240301688666,0,1.67240301688666,0,1,1,1
1828,1,0,158.621636501633,1,0,0,1.01656097003039,1.01656097003039,Inf,0,0,1,0
1829,1,0,8.54423659002283,0,2,0,1.47412857736117,1.47412857736117,Inf,0,0,0,1
1830,0,0,105.734177031255,1,0,0,0,0,Inf,0,0,0,0
1831,3,0,35.0716105287721,0,2,2.34935277753027,3.92830107584173,3.92830107584173,Inf,0,0,1,0
1832,1,1,0,0,2,0,1.03372870973996,0,1.03372870973996,2,1,0,1
1833,3,0,17.0272556735559,1,0,4.19005682821821,5.26782476811924,5.26782476811924,Inf,0,0,1,1
1834,3,0,97.962593649027,0,2,2.24285643098864,3.65306563908503,3.65306563908503,Inf,0,0,0,0
1835,3,0,72.6321500189398,1,0,3.71010252372992,5.57348335166747,5.57348335166747,Inf,0,0,0,0
1836,1,0,10.0660632950502,1,0,0,0.741580579583577,0.741580579583577,Inf,0,0,1,1
1837,2,0,82.7591324637603,1,0,0.988500298501206,1.95531970282729,1.95531970282729,Inf,0,0,1,1
1838,2,0,119.626751155383,1,0,1.21056775785207,2.2415692303238,2.2415692303238,Inf,0,0,1,1
1839,3,0,3.76202158468978,0,2,3.21245145959686,3.92844840535723,3.21245145959686,3.92844840535723,0,1,0,1
1840,1,0,48.9014567407393,1,0,0,0.652648332806576,0.652648332806576,Inf,0,0,1,0
1841,1,0,35.3193716253733,1,0,0,1.84069564892184,1.84069564892184,Inf,0,0,0,1
1842,1,0,83.657739288694,1,0,0,2.21709007508324,2.21709007508324,Inf,0,0,0,0
1843,1,0,65.280904791275,1,0,0,1.15472923751188,1.15472923751188,Inf,0,0,0,1
1844,0,0,306.386505649794,1,0,0,0,0,Inf,0,0,0,0
1845,1,0,140.722931218102,1,0,0,0.773016428545563,0.773016428545563,Inf,0,0,0,0
1846,2,0,500.058715865214,1,0,3.36391457211687,5.28918026279536,5.28918026279536,Inf,0,0,1,0
1847,3,0,31.9384087116935,1,0,2.00319155044005,4.11997569229005,4.11997569229005,Inf,0,0,1,1
1848,2,0,15.7066132825168,1,0,1.4211451539551,2.4578960209929,2.4578960209929,Inf,0,0,1,1
1849,0,1,0,1,1,0,0,0,Inf,1,1,0,0
1850,0,0,121.723430432353,1,0,0,0,0,Inf,0,0,1,0
1851,0,1,0,1,1,0,0,0,Inf,1,1,1,1
1852,2,0,167.457219671967,1,0,0.956327169179922,2.06809590786826,2.06809590786826,Inf,0,0,1,0
1853,1,0,84.6735912494154,1,0,0,0.968378815534016,0.968378815534016,Inf,0,0,1,0
1854,3,0,70.5061878336546,1,0,2.935488029046,4.4239255487133,4.4239255487133,Inf,0,0,0,1
1855,2,0,16.6502210629434,0,2,0.359158495648014,1.39154184752188,1.39154184752188,Inf,0,0,1,1
1856,1,0,158.685981149769,1,0,0,1.8424117143804,1.8424117143804,Inf,0,0,0,0
1857,3,0,101.53773602696,0,2,1.9650340045346,3.7452681586441,3.7452681586441,Inf,0,0,0,1
1858,2,0,490.375543860653,1,0,1.70088838604617,2.4725209691528,2.4725209691528,Inf,0,0,0,0
1859,0,0,427.455185427422,1,0,0,0,0,Inf,0,0,0,0
1860,3,0,164.206585630435,1,0,4.30362094675909,5.59555440205789,5.59555440205789,Inf,0,0,0,0
1861,2,0,85.6410532395623,1,0,3.09574594096817,4.71097842047603,4.71097842047603,Inf,0,0,0,0
1862,0,0,88.3730970176668,1,0,0,0,0,Inf,0,0,1,1
1863,1,0,219.762161214215,0,2,0,1.12931931127431,1.12931931127431,Inf,0,0,0,0
1864,2,0,98.1350471544196,0,2,0.748622779038912,1.30272948812599,1.30272948812599,Inf,0,0,0,0
1865,3,0,13.9254355568454,1,0,3.53497918071978,4.15167240793464,4.15167240793464,Inf,0,0,1,0
1866,1,0,117.980226980155,1,0,0,1.44962336309591,1.44962336309591,Inf,0,0,1,1
1867,2,0,65.7458902710034,1,0,1.82782586569904,2.85135381677806,2.85135381677806,Inf,0,0,1,0
1868,3,0,73.3365892038684,1,0,3.69556420516393,5.0639479240234,5.0639479240234,Inf,0,0,1,1
1869,3,0,236.119332100046,0,2,2.90672234710722,5.39893119399827,5.39893119399827,Inf,0,0,0,0
1870,3,0,62.3388895118371,1,0,2.52994868349154,3.67793903444826,3.67793903444826,Inf,0,0,1,1
1871,2,0,423.176932477831,1,0,1.23343284821991,1.95210045868484,1.95210045868484,Inf,0,0,0,0
1872,2,0,31.456751203843,0,2,1.81346590013364,4.22433563374568,4.22433563374568,Inf,0,0,1,0
1873,1,0,75.2826997669717,1,0,0,3.35762460073817,3.35762460073817,Inf,0,0,1,1
1874,2,0,163.462673112576,0,2,2.1568192209484,3.40107903341864,3.40107903341864,Inf,0,0,0,0
1875,1,0,167.749966225338,1,0,0,1.43360615706733,1.43360615706733,Inf,0,0,1,0
1876,0,0,82.9457214545169,1,0,0,0,0,Inf,0,0,1,1
1877,2,0,58.8485548135247,1,0,1.02474161994164,3.47339559446689,3.47339559446689,Inf,0,0,1,1
1878,1,0,312.133822997613,1,0,0,0.448249900410943,0.448249900410943,Inf,0,0,1,0
1879,0,1,0,1,1,0,0,0,Inf,1,1,1,1
1880,1,0,284.993247722093,1,0,0,1.6052069667476,1.6052069667476,Inf,0,0,1,0
1881,1,0,42.3187557336146,1,0,0,2.534545690877,2.534545690877,Inf,0,0,1,0
1882,2,0,350.246583372165,0,2,1.00433091133854,2.10437279731057,2.10437279731057,Inf,0,0,0,0
1883,2,0,197.148563236372,1,0,2.08541216345194,4.24680654276688,4.24680654276688,Inf,0,0,0,0
1884,2,0,626.106178224286,1,0,0.687514397127943,3.05800621482,3.05800621482,Inf,0,0,1,0
1885,2,0,316.41890032306,0,2,1.98108916828897,4.21941271236183,4.21941271236183,Inf,0,0,0,0
1886,1,0,184.02947430452,1,0,0,1.59759959214715,1.59759959214715,Inf,0,0,1,0
1887,3,0,173.863619986886,1,0,1.75430188943239,3.14545784721988,3.14545784721988,Inf,0,0,1,0
1888,0,0,61.1874081844705,1,0,0,0,0,Inf,0,0,1,1
1889,2,0,62.7162167175699,1,0,2.42319655053768,4.15331045361695,4.15331045361695,Inf,0,0,1,1
1890,1,0,74.8970983144394,1,0,0,1.06718780423368,1.06718780423368,Inf,0,0,1,0
1891,1,1,0,0,2,0,1.18852320937772,0,1.18852320937772,2,1,0,1
1892,1,0,17.6900280930487,1,0,0,1.7085343026652,1.7085343026652,Inf,0,0,1,1
1893,2,0,8.88766859835682,1,0,0.94339646265885,2.82335013655403,2.82335013655403,Inf,0,0,0,0
1894,1,0,21.8905831547602,1,0,0,1.24610218412996,1.24610218412996,Inf,0,0,1,1
1895,1,0,6.33352671399369,0,2,0,1.74834333498711,1.74834333498711,Inf,0,0,0,0
1896,2,0,61.659563367837,0,2,0.911220711267227,2.10643668873144,2.10643668873144,Inf,0,0,0,0
1897,2,0,27.9754342446141,1,0,1.65830299666945,2.97775142788411,2.97775142788411,Inf,0,0,1,1
1898,3,0,68.9521107682207,1,0,3.87648226625058,5.32190818009734,5.32190818009734,Inf,0,0,1,1
1899,2,0,109.048158570837,1,0,1.05227021883035,1.2926800625874,1.2926800625874,Inf,0,0,0,0
1900,2,0,15.6210748065648,1,0,1.64134668930464,2.5883462121692,2.5883462121692,Inf,0,0,1,1
1901,1,0,101.766825395816,1,0,0,1.69768884740978,1.69768884740978,Inf,0,0,0,0
1902,2,0,76.4285498557506,1,0,2.43155252124146,3.27190305184203,3.27190305184203,Inf,0,0,1,1
1903,0,0,111.251580571109,1,0,0,0,0,Inf,0,0,1,0
1904,2,0,46.3697449763799,1,0,1.13253108529713,2.8953692121833,2.8953692121833,Inf,0,0,0,0
1905,0,0,0.474344880310872,1,0,0,0,0,Inf,0,0,0,1
1906,3,0,82.1255480015611,1,0,3.25443473462107,5.22738630872217,5.22738630872217,Inf,0,0,1,0
1907,2,0,122.40922982691,1,0,0.908154928095116,1.48312154833077,1.48312154833077,Inf,0,0,1,1
1908,0,1,0,1,1,0,0,0,Inf,1,1,0,0
1909,0,1,0,1,1,0,0,0,Inf,1,1,1,1
1910,2,0,70.276417364766,1,0,1.15046437841132,1.79580958327042,1.79580958327042,Inf,0,0,1,1
1911,0,0,72.6897773642871,1,0,0,0,0,Inf,0,0,1,1
1912,0,1,0,1,1,0,0,0,Inf,1,1,1,1
1913,2,0,144.105614538908,1,0,2.11176494642665,5.218050549576,5.218050549576,Inf,0,0,0,0
1914,3,0,42.6112283243022,1,0,2.8289371468065,5.13219099165492,5.13219099165492,Inf,0,0,1,1
1915,1,0,548.367070874039,1,0,0,2.29306417752088,2.29306417752088,Inf,0,0,0,0
1916,1,0,22.6910353203548,1,0,0,1.55228868744412,1.55228868744412,Inf,0,0,1,0
1917,2,0,55.2994493118853,0,2,2.6529781858599,3.40363748319556,3.40363748319556,Inf,0,0,1,1
1918,2,0,71.1791318595337,1,0,2.72040734090801,3.87921871621713,3.87921871621713,Inf,0,0,0,1
1919,2,0,1.08440556462271,1,0,0.499517565259683,1.13235847970871,0.499517565259683,1.13235847970871,0,1,1,1
1920,2,0,26.2427465451199,1,0,1.14376998652616,2.73095238686522,2.73095238686522,Inf,0,0,1,0
1921,1,0,1.94290157104981,1,0,0,1.9696002725352,0,1.9696002725352,0,1,1,1
1922,1,0,42.2386954187813,1,0,0,1.40186381576727,1.40186381576727,Inf,0,0,0,0
1923,2,0,22.8997202362852,0,2,1.3875171597473,3.14364764253025,3.14364764253025,Inf,0,0,1,0
1924,1,0,8.57843225143151,1,0,0,2.00051984965167,2.00051984965167,Inf,0,0,0,0
1925,4,0,264.249904543184,1,0,4.0527889026686,5.01399692648168,5.01399692648168,Inf,0,0,1,0
1926,0,0,96.0735620773741,1,0,0,0,0,Inf,0,0,1,0
1927,2,0,221.17354145145,1,0,1.51395293032755,3.70461642231508,3.70461642231508,Inf,0,0,0,0
1928,3,0,21.8077169161184,1,0,1.85331912371867,3.26074180262543,3.26074180262543,Inf,0,0,0,0
1929,1,0,164.159488630006,1,0,0,2.35287804436415,2.35287804436415,Inf,0,0,1,1
1930,0,0,149.415533983738,1,0,0,0,0,Inf,0,0,0,0
1931,2,0,2.66774315466415,1,0,2.08649869315853,4.35432161390935,2.08649869315853,4.35432161390935,0,1,1,1
1932,2,0,119.625431878068,1,0,2.0671314734257,3.80804241947502,3.80804241947502,Inf,0,0,1,1
1933,1,0,371.962081092984,0,2,0,0.424579809953205,0.424579809953205,Inf,0,0,0,0
1934,2,0,7.22686146971093,1,0,1.27879905914892,2.74179363128183,2.74179363128183,Inf,0,0,1,1
1935,0,1,0,1,1,0,0,0,Inf,1,1,1,1
1936,3,0,137.193814915232,1,0,3.71435072537437,5.28911979381068,5.28911979381068,Inf,0,0,0,0
1937,4,0,277.356285786162,1,0,3.47970698852906,4.20496702414965,4.20496702414965,Inf,0,0,0,0
1938,2,0,61.4315442068379,1,0,1.39687187645351,3.81909856620685,3.81909856620685,Inf,0,0,1,0
1939,0,1,0,1,1,0,0,0,Inf,1,1,1,1
1940,3,0,12.1715577562184,1,0,2.83445345263542,4.91239587870811,4.91239587870811,Inf,0,0,1,1
1941,2,0,10.674419368939,1,0,2.13664053255558,3.36446422695091,3.36446422695091,Inf,0,0,0,1
1942,2,0,28.74427692039,1,0,2.22732384727352,4.44871967122177,4.44871967122177,Inf,0,0,0,1
1943,0,0,3.97916424386135,0,2,0,0,0,Inf,2,2,0,1
1944,1,0,9.42604241786302,1,0,0,1.7042445435694,1.7042445435694,Inf,0,0,1,1
1945,0,1,0,1,1,0,0,0,Inf,1,1,1,1
1946,2,0,59.8049682628123,1,0,1.14338838131311,2.14488925859097,2.14488925859097,Inf,0,0,1,1
1947,2,0,11.3050368701022,1,0,0.700052852321036,2.34218060127285,2.34218060127285,Inf,0,0,1,1
1948,2,0,41.9481014977039,1,0,2.50656111867795,4.60110382233166,4.60110382233166,Inf,0,0,0,0
1949,2,0,182.349765731293,1,0,2.11959680523844,3.59815873288166,3.59815873288166,Inf,0,0,1,1
1950,1,0,33.2836132728599,1,0,0,1.96680793838311,1.96680793838311,Inf,0,0,1,1
1951,2,0,17.4538076153161,1,0,2.13719091440189,2.87380654484574,2.87380654484574,Inf,0,0,1,0
1952,1,0,98.3467064639533,1,0,0,1.50646773743091,1.50646773743091,Inf,0,0,1,1
1953,1,0,363.32679113196,1,0,0,2.16795732102326,2.16795732102326,Inf,0,0,0,0
1954,1,0,189.35404773049,1,0,0,2.56227723568499,2.56227723568499,Inf,0,0,1,0
1955,2,0,238.77446364322,1,0,1.70593400252165,4.13298857102535,4.13298857102535,Inf,0,0,0,0
1956,1,0,100.14827239541,1,0,0,1.31458411329514,1.31458411329514,Inf,0,0,1,0
1957,2,0,48.087396608058,1,0,0.754654260001967,2.00513529455955,2.00513529455955,Inf,0,0,0,1
1958,0,0,21.6304409828172,1,0,0,0,0,Inf,0,0,1,1
1959,2,0,33.3342121774887,1,0,2.43903486349584,3.70922525262049,3.70922525262049,Inf,0,0,1,1
1960,1,0,0.308720440102519,1,0,0,2.68978361829673,0,2.68978361829673,0,1,1,0
1961,1,0,127.086804215012,0,2,0,2.82524716206111,2.82524716206111,Inf,0,0,0,0
1962,2,0,4.07573521795143,1,0,1.51245255313628,2.42987903145659,2.42987903145659,Inf,0,0,1,1
1963,0,0,23.240356601865,1,0,0,0,0,Inf,0,0,1,0
1964,2,0,100.53336095196,1,0,1.87064091628086,3.86638727375838,3.86638727375838,Inf,0,0,0,0
1965,1,0,23.7941975588384,1,0,0,1.85938408105078,1.85938408105078,Inf,0,0,1,1
1966,2,0,33.0151324537226,1,0,0.611610855857175,1.23577454298086,1.23577454298086,Inf,0,0,0,0
1967,0,0,20.6092230725651,0,2,0,0,0,Inf,2,2,0,0
1968,1,0,315.411112559015,0,2,0,2.25474557925976,2.25474557925976,Inf,0,0,1,0
1969,2,0,22.4322717179077,1,0,0.910161468240595,3.62124067791227,3.62124067791227,Inf,0,0,0,1
1970,0,0,25.047758402805,1,0,0,0,0,Inf,0,0,0,0
1971,1,0,37.8577350243095,1,0,0,1.54051467009278,1.54051467009278,Inf,0,0,1,1
1972,2,0,82.2807690409128,1,0,1.23011054160056,3.2065576296619,3.2065576296619,Inf,0,0,0,0
1973,1,0,184.527291694282,0,2,0,2.64740422106648,2.64740422106648,Inf,0,0,1,0
1974,3,0,9.34066748765867,1,0,2.47610795322115,4.721837895863,4.721837895863,Inf,0,0,1,1
1975,0,1,0,1,1,0,0,0,Inf,1,1,1,1
1976,0,0,59.4978200956084,1,0,0,0,0,Inf,0,0,1,1
1977,2,0,13.4935988598206,1,0,0.918878490414416,2.73534822834529,2.73534822834529,Inf,0,0,0,0
1978,0,1,0,1,1,0,0,0,Inf,1,1,1,1
1979,4,0,15.9348001549455,1,0,4.51391058874368,5.70376451678739,5.70376451678739,Inf,0,0,0,0
1980,1,0,247.227989735822,1,0,0,2.25032592500993,2.25032592500993,Inf,0,0,0,0
1981,2,0,21.6532275796819,1,0,1.07218110676935,2.4427029742632,2.4427029742632,Inf,0,0,1,1
1982,1,0,1.86253429943389,0,2,0,1.69948428336693,1.69948428336693,Inf,0,0,0,1
1983,4,0,273.142505733569,1,0,4.93864513388735,5.77282207539931,5.77282207539931,Inf,0,0,1,0
1984,0,1,0,1,1,0,0,0,Inf,1,1,1,0
1985,3,0,68.2127315844956,1,0,3.88678823435549,4.83814790313609,4.83814790313609,Inf,0,0,0,1
1986,4,0,6.37403108181688,1,0,4.01053924104576,4.61732476626672,4.61732476626672,Inf,0,0,1,1
1987,1,0,227.569361008054,1,0,0,1.95902176548672,1.95902176548672,Inf,0,0,0,0
1988,3,0,47.0477177503945,1,0,2.89453815275014,3.81096901468714,3.81096901468714,Inf,0,0,1,1
1989,1,0,33.1550116337014,1,0,0,1.08551656324886,1.08551656324886,Inf,0,0,1,1
1990,1,0,26.2607721571125,1,0,0,1.44168531548384,1.44168531548384,Inf,0,0,0,1
1991,1,0,22.6785351056718,0,2,0,0.967398530974576,0.967398530974576,Inf,0,0,1,1
1992,3,0,5.10480179975047,1,0,2.8713298989498,3.58729209197976,3.58729209197976,Inf,0,0,1,0
1993,2,0,118.711005677659,1,0,1.35672986971825,2.72012255529866,2.72012255529866,Inf,0,0,1,0
1994,0,1,0,1,1,0,0,0,Inf,1,1,0,1
1995,0,1,0,1,1,0,0,0,Inf,1,1,1,1
1996,3,0,36.0433992980148,1,0,1.59710153011073,3.94771560970114,3.94771560970114,Inf,0,0,0,1
1997,2,0,44.5622409426851,1,0,1.15641296043608,3.13433379249899,3.13433379249899,Inf,0,0,1,1
1998,3,0,72.8653601373776,1,0,2.33873823580191,3.31703061088171,3.31703061088171,Inf,0,0,1,1
1999,0,1,0,1,1,0,0,0,Inf,1,1,1,1
2000,2,0,56.313990351465,1,0,1.60955740549211,2.79643544431386,2.79643544431386,Inf,0,0,1,0
2001,3,0,78.4144062770156,0,2,3.18665647073802,4.65831466649239,4.65831466649239,Inf,0,0,0,0
2002,3,0,370.716675010157,0,2,2.91733705428877,4.54454861268426,4.54454861268426,Inf,0,0,0,0
2003,1,0,66.8881737087669,1,0,0,2.69833354978875,2.69833354978875,Inf,0,0,0,1
2004,0,1,0,1,1,0,0,0,Inf,1,1,1,1
2005,2,0,68.5750523166128,1,0,0.901221761488463,3.20306872278447,3.20306872278447,Inf,0,0,1,1
2006,0,0,31.4017577665546,1,0,0,0,0,Inf,0,0,1,1
2007,4,0,555.972126982409,1,0,4.64172636571841,5.43262965241745,5.43262965241745,Inf,0,0,1,0
2008,1,0,59.3083508449377,1,0,0,1.66128050182034,1.66128050182034,Inf,0,0,1,0
2009,3,0,232.917898264997,1,0,3.03726443032189,4.63022121283403,4.63022121283403,Inf,0,0,1,0
2010,2,0,6.48939464077211,1,0,1.42359683296669,2.4763608488058,2.4763608488058,Inf,0,0,1,1
2011,0,1,0,1,1,0,0,0,Inf,1,1,1,1
2012,3,0,195.81153153816,1,0,3.62700358555412,4.72567186659276,4.72567186659276,Inf,0,0,1,1
2013,2,0,46.6750091330881,0,2,1.09074028477789,3.47603358333786,3.47603358333786,Inf,0,0,0,0
2014,1,0,236.300026468997,1,0,0,2.24350406868739,2.24350406868739,Inf,0,0,1,0
2015,1,0,71.5011712035127,1,0,0,1.29462624523135,1.29462624523135,Inf,0,0,1,0
2016,1,0,97.8471376583346,1,0,0,1.47769659098867,1.47769659098867,Inf,0,0,1,0
2017,2,0,171.211687710341,1,0,1.39740660549378,3.2143646980053,3.2143646980053,Inf,0,0,1,0
2018,2,0,16.8855021392528,1,0,1.01117291602435,2.48525939479116,2.48525939479116,Inf,0,0,1,1
2019,1,0,1.04378997769129,1,0,0,1.47217841976025,0,1.47217841976025,0,1,0,0
2020,3,0,67.6113819498994,1,0,2.7960102620623,3.9309755567722,3.9309755567722,Inf,0,0,1,1
2021,3,0,62.3205723279596,1,0,3.99441852401706,4.9769276125288,4.9769276125288,Inf,0,0,1,1
2022,2,0,8.05301084250738,1,0,1.08427591714396,4.37636667159275,4.37636667159275,Inf,0,0,0,0
2023,2,0,52.5703907261409,1,0,0.48072967475699,3.33042396007042,3.33042396007042,Inf,0,0,1,1
2024,1,0,35.6655853829614,1,0,0,1.20190251155476,1.20190251155476,Inf,0,0,1,0
2025,2,0,20.5188945633013,1,0,1.45915153656045,3.88772945736885,3.88772945736885,Inf,0,0,1,1
2026,3,0,224.210971248376,1,0,2.95048380678818,4.06231152583973,4.06231152583973,Inf,0,0,0,0
2027,2,0,11.852876122423,1,0,1.38889148844818,2.60306093531153,2.60306093531153,Inf,0,0,1,1
2028,1,0,259.484772312408,1,0,0,1.7226010156195,1.7226010156195,Inf,0,0,1,0
2029,0,0,52.4528444919174,1,0,0,0,0,Inf,0,0,0,1
2030,1,0,100.667829829926,1,0,0,1.6779367122844,1.6779367122844,Inf,0,0,1,1
2031,1,0,33.1044733500471,1,0,0,1.23518775270353,1.23518775270353,Inf,0,0,1,1
